sample time,delay time
1.007000000000000028e+02,1.719827205011690378e+09
1.007500000000000000e+02,1.719827205043166399e+09
1.008000000000000114e+02,1.719827205074172497e+09
1.008500000000000085e+02,1.719827205107173920e+09
1.009000000000000057e+02,1.719827205139214277e+09
1.009500000000000028e+02,1.719827205171238899e+09
1.010000000000000000e+02,1.719827205203245401e+09
1.010500000000000114e+02,1.719827205249594688e+09
1.011000000000000085e+02,1.719827205282436132e+09
1.011500000000000057e+02,1.719827205313930988e+09
1.012000000000000028e+02,1.719827205345680475e+09
1.012500000000000000e+02,1.719827205377463341e+09
1.013000000000000114e+02,1.719827205408467293e+09
1.013500000000000085e+02,1.719827205440648079e+09
1.014000000000000057e+02,1.719827205470669270e+09
1.014500000000000028e+02,1.719827205501883507e+09
1.015000000000000000e+02,1.719827205548934221e+09
1.015500000000000114e+02,1.719827205582016945e+09
1.016000000000000085e+02,1.719827205612264395e+09
1.016500000000000057e+02,1.719827205645241737e+09
1.017000000000000028e+02,1.719827205677251101e+09
1.017500000000000000e+02,1.719827205707281828e+09
1.018000000000000114e+02,1.719827205739294767e+09
1.018500000000000085e+02,1.719827205770292521e+09
1.019000000000000057e+02,1.719827205803316832e+09
1.019500000000000028e+02,1.719827205835060120e+09
1.020000000000000000e+02,1.719827205881325245e+09
1.020500000000000114e+02,1.719827205912400961e+09
1.021000000000000085e+02,1.719827205944601536e+09
1.021500000000000057e+02,1.719827205976080894e+09
1.022000000000000028e+02,1.719827206007723808e+09
1.022500000000000000e+02,1.719827206039721012e+09
1.023000000000000114e+02,1.719827206072749376e+09
1.023500000000000085e+02,1.719827206104749203e+09
1.024000000000000057e+02,1.719827206150226593e+09
1.024500000000000028e+02,1.719827206181239367e+09
1.025000000000000000e+02,1.719827206211253166e+09
1.025500000000000114e+02,1.719827206243286133e+09
1.026000000000000085e+02,1.719827206274328470e+09
1.026500000000000057e+02,1.719827206307338476e+09
1.027000000000000028e+02,1.719827206338144064e+09
1.027500000000000000e+02,1.719827206369176388e+09
1.028000000000000114e+02,1.719827206415331602e+09
1.028500000000000085e+02,1.719827206447336197e+09
1.029000000000000057e+02,1.719827206477346659e+09
1.029500000000000028e+02,1.719827206508925915e+09
1.030000000000000000e+02,1.719827206538942814e+09
1.030500000000000114e+02,1.719827206570597172e+09
1.031000000000000085e+02,1.719827206600696325e+09
1.031500000000000057e+02,1.719827206648599386e+09
1.032000000000000028e+02,1.719827206680657625e+09
1.032500000000000000e+02,1.719827206709655285e+09
1.033000000000000114e+02,1.719827206742215395e+09
1.033500000000000085e+02,1.719827206773835659e+09
1.034000000000000057e+02,1.719827206804225206e+09
1.034500000000000028e+02,1.719827206837140322e+09
1.035000000000000000e+02,1.719827206869156122e+09
1.035500000000000114e+02,1.719827206915222645e+09
1.036000000000000085e+02,1.719827206946227312e+09
1.036500000000000057e+02,1.719827206978166103e+09
1.037000000000000028e+02,1.719827207009181261e+09
1.037500000000000000e+02,1.719827207041214466e+09
1.038000000000000114e+02,1.719827207073277712e+09
1.038500000000000085e+02,1.719827207105031967e+09
1.039000000000000057e+02,1.719827207136107445e+09
1.039500000000000028e+02,1.719827207168125629e+09
1.040000000000000000e+02,1.719827207214124203e+09
1.040500000000000114e+02,1.719827207245124578e+09
1.041000000000000085e+02,1.719827207277125597e+09
1.041500000000000057e+02,1.719827207308504581e+09
1.042000000000000028e+02,1.719827207341562510e+09
1.042500000000000000e+02,1.719827207372701883e+09
1.043000000000000114e+02,1.719827207402865887e+09
1.043500000000000085e+02,1.719827207449892044e+09
1.044000000000000057e+02,1.719827207480897188e+09
1.044500000000000028e+02,1.719827207513931751e+09
1.045000000000000000e+02,1.719827207545721054e+09
1.045500000000000114e+02,1.719827207577054977e+09
1.046000000000000085e+02,1.719827207608714342e+09
1.046500000000000057e+02,1.719827207640628576e+09
1.047000000000000028e+02,1.719827207671827555e+09
1.047500000000000000e+02,1.719827207703854561e+09
1.048000000000000114e+02,1.719827207747854948e+09
1.048500000000000085e+02,1.719827207780874252e+09
1.049000000000000057e+02,1.719827207812908649e+09
1.049500000000000028e+02,1.719827207843914032e+09
1.050000000000000000e+02,1.719827207875123262e+09
1.050500000000000114e+02,1.719827207907149076e+09
1.051000000000000085e+02,1.719827207938630104e+09
1.051500000000000057e+02,1.719827207969662428e+09
1.052000000000000028e+02,1.719827208013671637e+09
1.052500000000000000e+02,1.719827208043672562e+09
1.053000000000000114e+02,1.719827208075212240e+09
1.053500000000000085e+02,1.719827208106838226e+09
1.054000000000000057e+02,1.719827208137279034e+09
1.054500000000000028e+02,1.719827208169313908e+09
1.055000000000000000e+02,1.719827208214334249e+09
1.055500000000000114e+02,1.719827208245362520e+09
1.056000000000000085e+02,1.719827208277153969e+09
1.056500000000000057e+02,1.719827208308216095e+09
1.057000000000000028e+02,1.719827208339323044e+09
1.057500000000000000e+02,1.719827208370715857e+09
1.058000000000000114e+02,1.719827208416725397e+09
1.058500000000000085e+02,1.719827208448777676e+09
1.059000000000000057e+02,1.719827208480782509e+09
1.059500000000000028e+02,1.719827208512913942e+09
1.060000000000000000e+02,1.719827208544945002e+09
1.060500000000000114e+02,1.719827208576825619e+09
1.061000000000000085e+02,1.719827208605848312e+09
1.061500000000000057e+02,1.719827208638854980e+09
1.062000000000000028e+02,1.719827208670879602e+09
1.062500000000000000e+02,1.719827208702905416e+09
1.063000000000000114e+02,1.719827208749623775e+09
1.063500000000000085e+02,1.719827208778631687e+09
1.064000000000000057e+02,1.719827208810756683e+09
1.064500000000000028e+02,1.719827208843776464e+09
1.065000000000000000e+02,1.719827208874811649e+09
1.065500000000000114e+02,1.719827208907822847e+09
1.066000000000000085e+02,1.719827208940831423e+09
1.066500000000000057e+02,1.719827208970835686e+09
1.067000000000000028e+02,1.719827209003179073e+09
1.067500000000000000e+02,1.719827209035730600e+09
1.068000000000000114e+02,1.719827209083759308e+09
1.068500000000000085e+02,1.719827209115758657e+09
1.069000000000000057e+02,1.719827209147787809e+09
1.069500000000000028e+02,1.719827209180008650e+09
1.070000000000000000e+02,1.719827209209018469e+09
1.070500000000000114e+02,1.719827209242046118e+09
1.071000000000000085e+02,1.719827209274047375e+09
1.071500000000000057e+02,1.719827209303050518e+09
1.072000000000000028e+02,1.719827209336048126e+09
1.072500000000000000e+02,1.719827209381733656e+09
1.073000000000000114e+02,1.719827209414140940e+09
1.073500000000000085e+02,1.719827209445749998e+09
1.074000000000000057e+02,1.719827209477433681e+09
1.074500000000000028e+02,1.719827209507820845e+09
1.075000000000000000e+02,1.719827209540273428e+09
1.075500000000000114e+02,1.719827209572281122e+09
1.076000000000000085e+02,1.719827209603290081e+09
1.076500000000000057e+02,1.719827209636320591e+09
1.077000000000000028e+02,1.719827209668354988e+09
1.077500000000000000e+02,1.719827209716354370e+09
1.078000000000000114e+02,1.719827209748355389e+09
1.078500000000000085e+02,1.719827209778949976e+09
1.079000000000000057e+02,1.719827209809952974e+09
1.079500000000000028e+02,1.719827209842133999e+09
1.080000000000000000e+02,1.719827209873892546e+09
1.080500000000000114e+02,1.719827209904131174e+09
1.081000000000000085e+02,1.719827209937152863e+09
1.081500000000000057e+02,1.719827209982232094e+09
1.082000000000000028e+02,1.719827210015303850e+09
1.082500000000000000e+02,1.719827210047288895e+09
1.083000000000000114e+02,1.719827210079289675e+09
1.083500000000000085e+02,1.719827210109308720e+09
1.084000000000000057e+02,1.719827210141317129e+09
1.084500000000000028e+02,1.719827210171562672e+09
1.085000000000000000e+02,1.719827210203585863e+09
1.085500000000000114e+02,1.719827210235586405e+09
1.086000000000000085e+02,1.719827210283617258e+09
1.086500000000000057e+02,1.719827210314615250e+09
1.087000000000000028e+02,1.719827210347633600e+09
1.087500000000000000e+02,1.719827210380413294e+09
1.088000000000000114e+02,1.719827210408952713e+09
1.088500000000000085e+02,1.719827210441961527e+09
1.089000000000000057e+02,1.719827210473192930e+09
1.089500000000000028e+02,1.719827210504967690e+09
1.090000000000000000e+02,1.719827210536998987e+09
1.090500000000000114e+02,1.719827210569017649e+09
1.091000000000000085e+02,1.719827210616017342e+09
1.091500000000000057e+02,1.719827210647037268e+09
1.092000000000000028e+02,1.719827210679047346e+09
1.092500000000000000e+02,1.719827210710047245e+09
1.093000000000000114e+02,1.719827210742065430e+09
1.093500000000000085e+02,1.719827210775068521e+09
1.094000000000000057e+02,1.719827210807069302e+09
1.094500000000000028e+02,1.719827210838066578e+09
1.095000000000000000e+02,1.719827210870882511e+09
1.095500000000000114e+02,1.719827210902909279e+09
1.096000000000000085e+02,1.719827210933914661e+09
1.096500000000000057e+02,1.719827210982983112e+09
1.097000000000000028e+02,1.719827211014981985e+09
1.097500000000000000e+02,1.719827211043994427e+09
1.098000000000000114e+02,1.719827211075453043e+09
1.098500000000000085e+02,1.719827211108470678e+09
1.099000000000000057e+02,1.719827211138918161e+09
1.099500000000000028e+02,1.719827211170926332e+09
1.100000000000000000e+02,1.719827211202941656e+09
1.100500000000000114e+02,1.719827211250107765e+09
1.101000000000000085e+02,1.719827211283121109e+09
1.101500000000000057e+02,1.719827211313118458e+09
1.102000000000000028e+02,1.719827211345119238e+09
1.102500000000000000e+02,1.719827211377119541e+09
1.103000000000000114e+02,1.719827211409137011e+09
1.103500000000000085e+02,1.719827211439987898e+09
1.104000000000000057e+02,1.719827211473016739e+09
1.104500000000000028e+02,1.719827211503029823e+09
1.105000000000000000e+02,1.719827211548246622e+09
1.105500000000000114e+02,1.719827211581281424e+09
1.106000000000000085e+02,1.719827211612328529e+09
1.106500000000000057e+02,1.719827211644329071e+09
1.107000000000000028e+02,1.719827211677014589e+09
1.107500000000000000e+02,1.719827211709034681e+09
1.108000000000000114e+02,1.719827211740517139e+09
1.108500000000000085e+02,1.719827211771627426e+09
1.109000000000000057e+02,1.719827211802896500e+09
1.109500000000000028e+02,1.719827211847914696e+09
1.110000000000000000e+02,1.719827211877933025e+09
1.110500000000000114e+02,1.719827211910941839e+09
1.111000000000000085e+02,1.719827211941537142e+09
1.111500000000000057e+02,1.719827211971893072e+09
1.112000000000000028e+02,1.719827212003905535e+09
1.112500000000000000e+02,1.719827212035958290e+09
1.113000000000000114e+02,1.719827212082779169e+09
1.113500000000000085e+02,1.719827212114779234e+09
1.114000000000000057e+02,1.719827212146779537e+09
1.114500000000000028e+02,1.719827212177999258e+09
1.115000000000000000e+02,1.719827212208977699e+09
1.115500000000000114e+02,1.719827212239428520e+09
1.116000000000000085e+02,1.719827212270438194e+09
1.116500000000000057e+02,1.719827212302454233e+09
1.117000000000000028e+02,1.719827212335464239e+09
1.117500000000000000e+02,1.719827212381032944e+09
1.118000000000000114e+02,1.719827212412362099e+09
1.118500000000000085e+02,1.719827212443385839e+09
1.119000000000000057e+02,1.719827212476398230e+09
1.119500000000000028e+02,1.719827212508421898e+09
1.120000000000000000e+02,1.719827212540438175e+09
1.120500000000000114e+02,1.719827212571443558e+09
1.121000000000000085e+02,1.719827212603908539e+09
1.121500000000000057e+02,1.719827212650909185e+09
1.122000000000000028e+02,1.719827212680919409e+09
1.122500000000000000e+02,1.719827212712522507e+09
1.123000000000000114e+02,1.719827212743059158e+09
1.123500000000000085e+02,1.719827212774458170e+09
1.124000000000000057e+02,1.719827212805474043e+09
1.124500000000000028e+02,1.719827212837473631e+09
1.125000000000000000e+02,1.719827212869473934e+09
1.125500000000000114e+02,1.719827212901044846e+09
1.126000000000000085e+02,1.719827212948104620e+09
1.126500000000000057e+02,1.719827212978434324e+09
1.127000000000000028e+02,1.719827213007434607e+09
1.127500000000000000e+02,1.719827213040442944e+09
1.128000000000000114e+02,1.719827213071583986e+09
1.128500000000000085e+02,1.719827213102588415e+09
1.129000000000000057e+02,1.719827213134612799e+09
1.129500000000000028e+02,1.719827213180951834e+09
1.130000000000000000e+02,1.719827213212983847e+09
1.130500000000000114e+02,1.719827213245001316e+09
1.131000000000000085e+02,1.719827213277002096e+09
1.131500000000000057e+02,1.719827213309018135e+09
1.132000000000000028e+02,1.719827213341054916e+09
1.132500000000000000e+02,1.719827213373062849e+09
1.133000000000000114e+02,1.719827213403239965e+09
1.133500000000000085e+02,1.719827213435248375e+09
1.134000000000000057e+02,1.719827213481466770e+09
1.134500000000000028e+02,1.719827213510465384e+09
1.135000000000000000e+02,1.719827213541481733e+09
1.135500000000000114e+02,1.719827213572240353e+09
1.136000000000000085e+02,1.719827213604253292e+09
1.136500000000000057e+02,1.719827213636277676e+09
1.137000000000000028e+02,1.719827213668267012e+09
1.137500000000000000e+02,1.719827213716312408e+09
1.138000000000000114e+02,1.719827213747316122e+09
1.138500000000000085e+02,1.719827213777324200e+09
1.139000000000000057e+02,1.719827213809336424e+09
1.139500000000000028e+02,1.719827213841355085e+09
1.140000000000000000e+02,1.719827213871369123e+09
1.140500000000000114e+02,1.719827213901372910e+09
1.141000000000000085e+02,1.719827213948716640e+09
1.141500000000000057e+02,1.719827213980565071e+09
1.142000000000000028e+02,1.719827214010464907e+09
1.142500000000000000e+02,1.719827214040760994e+09
1.143000000000000114e+02,1.719827214070598841e+09
1.143500000000000085e+02,1.719827214103615046e+09
1.144000000000000057e+02,1.719827214135621786e+09
1.144500000000000028e+02,1.719827214181063652e+09
1.145000000000000000e+02,1.719827214210869312e+09
1.145500000000000114e+02,1.719827214243897915e+09
1.146000000000000085e+02,1.719827214274553299e+09
1.146500000000000057e+02,1.719827214304696083e+09
1.147000000000000028e+02,1.719827214335886240e+09
1.147500000000000000e+02,1.719827214383044243e+09
1.148000000000000114e+02,1.719827214414048910e+09
1.148500000000000085e+02,1.719827214447066784e+09
1.149000000000000057e+02,1.719827214478951454e+09
1.149500000000000028e+02,1.719827214510041237e+09
1.150000000000000000e+02,1.719827214540044785e+09
1.150500000000000114e+02,1.719827214571208715e+09
1.151000000000000085e+02,1.719827214601232529e+09
1.151500000000000057e+02,1.719827214650281906e+09
1.152000000000000028e+02,1.719827214681248426e+09
1.152500000000000000e+02,1.719827214711252928e+09
1.153000000000000114e+02,1.719827214743271589e+09
1.153500000000000085e+02,1.719827214776281595e+09
1.154000000000000057e+02,1.719827214808290958e+09
1.154500000000000028e+02,1.719827214840292692e+09
1.155000000000000000e+02,1.719827214871291876e+09
1.155500000000000114e+02,1.719827214903289795e+09
1.156000000000000085e+02,1.719827214935290098e+09
1.156500000000000057e+02,1.719827214968374014e+09
1.157000000000000028e+02,1.719827215015618801e+09
1.157500000000000000e+02,1.719827215046940327e+09
1.158000000000000114e+02,1.719827215077199221e+09
1.158500000000000085e+02,1.719827215109874487e+09
1.159000000000000057e+02,1.719827215141909361e+09
1.159500000000000028e+02,1.719827215173925161e+09
1.160000000000000000e+02,1.719827215203936100e+09
1.160500000000000114e+02,1.719827215251969576e+09
1.161000000000000085e+02,1.719827215282985926e+09
1.161500000000000057e+02,1.719827215315985203e+09
1.162000000000000028e+02,1.719827215346986532e+09
1.162500000000000000e+02,1.719827215377704382e+09
1.163000000000000114e+02,1.719827215408704519e+09
1.163500000000000085e+02,1.719827215438705206e+09
1.164000000000000057e+02,1.719827215470705748e+09
1.164500000000000028e+02,1.719827215501713753e+09
1.165000000000000000e+02,1.719827215549980402e+09
1.165500000000000114e+02,1.719827215580152988e+09
1.166000000000000085e+02,1.719827215612155437e+09
1.166500000000000057e+02,1.719827215643176079e+09
1.167000000000000028e+02,1.719827215675190926e+09
1.167500000000000000e+02,1.719827215707227707e+09
1.168000000000000114e+02,1.719827215739248991e+09
1.168500000000000085e+02,1.719827215771008730e+09
1.169000000000000057e+02,1.719827215801944256e+09
1.169500000000000028e+02,1.719827215849230528e+09
1.170000000000000000e+02,1.719827215879633904e+09
1.170500000000000114e+02,1.719827215909656763e+09
1.171000000000000085e+02,1.719827215940761328e+09
1.171500000000000057e+02,1.719827215973811865e+09
1.172000000000000028e+02,1.719827216005829334e+09
1.172500000000000000e+02,1.719827216037853241e+09
1.173000000000000114e+02,1.719827216069885731e+09
1.173500000000000085e+02,1.719827216115491629e+09
1.174000000000000057e+02,1.719827216146522284e+09
1.174500000000000028e+02,1.719827216176914215e+09
1.175000000000000000e+02,1.719827216206914663e+09
1.175500000000000114e+02,1.719827216238914967e+09
1.176000000000000085e+02,1.719827216270915031e+09
1.176500000000000057e+02,1.719827216302920818e+09
1.177000000000000028e+02,1.719827216335989475e+09
1.177500000000000000e+02,1.719827216384013653e+09
1.178000000000000114e+02,1.719827216416013479e+09
1.178500000000000085e+02,1.719827216446219921e+09
1.179000000000000057e+02,1.719827216479231596e+09
1.179500000000000028e+02,1.719827216511237621e+09
1.180000000000000000e+02,1.719827216543260574e+09
1.180500000000000114e+02,1.719827216574268579e+09
1.181000000000000085e+02,1.719827216606214046e+09
1.181500000000000057e+02,1.719827216639214754e+09
1.182000000000000028e+02,1.719827216670499086e+09
1.182500000000000000e+02,1.719827216702511072e+09
1.183000000000000114e+02,1.719827216747574091e+09
1.183500000000000085e+02,1.719827216779648542e+09
1.184000000000000057e+02,1.719827216812651634e+09
1.184500000000000028e+02,1.719827216844652176e+09
1.185000000000000000e+02,1.719827216876650095e+09
1.185500000000000114e+02,1.719827216908652544e+09
1.186000000000000085e+02,1.719827216939650297e+09
1.186500000000000057e+02,1.719827216971137762e+09
1.187000000000000028e+02,1.719827217002311468e+09
1.187500000000000000e+02,1.719827217048259497e+09
1.188000000000000114e+02,1.719827217080218554e+09
1.188500000000000085e+02,1.719827217110240221e+09
1.189000000000000057e+02,1.719827217141109943e+09
1.189500000000000028e+02,1.719827217171672344e+09
1.190000000000000000e+02,1.719827217201814175e+09
1.190500000000000114e+02,1.719827217250429630e+09
1.191000000000000085e+02,1.719827217282436609e+09
1.191500000000000057e+02,1.719827217312716722e+09
1.192000000000000028e+02,1.719827217344254732e+09
1.192500000000000000e+02,1.719827217376260757e+09
1.193000000000000114e+02,1.719827217406997681e+09
1.193500000000000085e+02,1.719827217439021349e+09
1.194000000000000057e+02,1.719827217469486952e+09
1.194500000000000028e+02,1.719827217516540527e+09
1.195000000000000000e+02,1.719827217548558474e+09
1.195500000000000114e+02,1.719827217580655575e+09
1.196000000000000085e+02,1.719827217612548828e+09
1.196500000000000057e+02,1.719827217643556833e+09
1.197000000000000028e+02,1.719827217676573515e+09
1.197500000000000000e+02,1.719827217707659483e+09
1.198000000000000114e+02,1.719827217740540504e+09
1.198500000000000085e+02,1.719827217770575762e+09
1.199000000000000057e+02,1.719827217802598476e+09
1.199500000000000028e+02,1.719827217833609581e+09
1.200000000000000000e+02,1.719827217881620646e+09
1.200500000000000114e+02,1.719827217914636374e+09
1.201000000000000085e+02,1.719827217946756601e+09
1.201500000000000057e+02,1.719827217977123260e+09
1.202000000000000028e+02,1.719827218007910728e+09
1.202500000000000000e+02,1.719827218039114475e+09
1.203000000000000114e+02,1.719827218071131706e+09
1.203500000000000085e+02,1.719827218102150917e+09
1.204000000000000057e+02,1.719827218149151802e+09
1.204500000000000028e+02,1.719827218180156708e+09
1.205000000000000000e+02,1.719827218212156534e+09
1.205500000000000114e+02,1.719827218244785309e+09
1.206000000000000085e+02,1.719827218276802063e+09
1.206500000000000057e+02,1.719827218307805777e+09
1.207000000000000028e+02,1.719827218337706804e+09
1.207500000000000000e+02,1.719827218370190144e+09
1.208000000000000114e+02,1.719827218417339087e+09
1.208500000000000085e+02,1.719827218449352741e+09
1.209000000000000057e+02,1.719827218480357885e+09
1.209500000000000028e+02,1.719827218512545586e+09
1.210000000000000000e+02,1.719827218542903900e+09
1.210500000000000114e+02,1.719827218573676825e+09
1.211000000000000085e+02,1.719827218603879452e+09
1.211500000000000057e+02,1.719827218650036573e+09
1.212000000000000028e+02,1.719827218682049751e+09
1.212500000000000000e+02,1.719827218714068413e+09
1.213000000000000114e+02,1.719827218745074272e+09
1.213500000000000085e+02,1.719827218776969671e+09
1.214000000000000057e+02,1.719827218808518410e+09
1.214500000000000028e+02,1.719827218840602398e+09
1.215000000000000000e+02,1.719827218872612715e+09
1.215500000000000114e+02,1.719827218904613018e+09
1.216000000000000085e+02,1.719827218936614990e+09
1.216500000000000057e+02,1.719827218968630075e+09
1.217000000000000028e+02,1.719827219015629530e+09
1.217500000000000000e+02,1.719827219047629833e+09
1.218000000000000114e+02,1.719827219079630375e+09
1.218500000000000085e+02,1.719827219111656189e+09
1.219000000000000057e+02,1.719827219144657373e+09
1.219500000000000028e+02,1.719827219174808979e+09
1.220000000000000000e+02,1.719827219206846476e+09
1.220500000000000114e+02,1.719827219237853289e+09
1.221000000000000085e+02,1.719827219270359516e+09
1.221500000000000057e+02,1.719827219302475691e+09
1.222000000000000028e+02,1.719827219349466562e+09
1.222500000000000000e+02,1.719827219380391598e+09
1.223000000000000114e+02,1.719827219410430908e+09
1.223500000000000085e+02,1.719827219442439318e+09
1.224000000000000057e+02,1.719827219474439859e+09
1.224500000000000028e+02,1.719827219505438089e+09
1.225000000000000000e+02,1.719827219537438631e+09
1.225500000000000114e+02,1.719827219569439173e+09
1.226000000000000085e+02,1.719827219602445364e+09
1.226500000000000057e+02,1.719827219647888899e+09
1.227000000000000028e+02,1.719827219679898024e+09
1.227500000000000000e+02,1.719827219710902691e+09
1.228000000000000114e+02,1.719827219742077112e+09
1.228500000000000085e+02,1.719827219774085999e+09
1.229000000000000057e+02,1.719827219804271936e+09
1.229500000000000028e+02,1.719827219837285042e+09
1.230000000000000000e+02,1.719827219869313478e+09
1.230500000000000114e+02,1.719827219917196989e+09
1.231000000000000085e+02,1.719827219945325613e+09
1.231500000000000057e+02,1.719827219978171587e+09
1.232000000000000028e+02,1.719827220008585930e+09
1.232500000000000000e+02,1.719827220040597916e+09
1.233000000000000114e+02,1.719827220072656393e+09
1.233500000000000085e+02,1.719827220104623556e+09
1.234000000000000057e+02,1.719827220150033951e+09
1.234500000000000028e+02,1.719827220181050062e+09
1.235000000000000000e+02,1.719827220212067604e+09
1.235500000000000114e+02,1.719827220245083809e+09
1.236000000000000085e+02,1.719827220275285244e+09
1.236500000000000057e+02,1.719827220306293726e+09
1.237000000000000028e+02,1.719827220337294340e+09
1.237500000000000000e+02,1.719827220368294477e+09
1.238000000000000114e+02,1.719827220416431665e+09
1.238500000000000085e+02,1.719827220448474169e+09
1.239000000000000057e+02,1.719827220478433609e+09
1.239500000000000028e+02,1.719827220510434389e+09
1.240000000000000000e+02,1.719827220541444063e+09
1.240500000000000114e+02,1.719827220573720694e+09
1.241000000000000085e+02,1.719827220603635550e+09
1.241500000000000057e+02,1.719827220635658026e+09
1.242000000000000028e+02,1.719827220683693647e+09
1.242500000000000000e+02,1.719827220715700150e+09
1.243000000000000114e+02,1.719827220746705294e+09
1.243500000000000085e+02,1.719827220777392387e+09
1.244000000000000057e+02,1.719827220809156179e+09
1.244500000000000028e+02,1.719827220840381145e+09
1.245000000000000000e+02,1.719827220870543003e+09
1.245500000000000114e+02,1.719827220916004181e+09
1.246000000000000085e+02,1.719827220946032047e+09
1.246500000000000057e+02,1.719827220977278471e+09
1.247000000000000028e+02,1.719827221008067131e+09
1.247500000000000000e+02,1.719827221038148880e+09
1.248000000000000114e+02,1.719827221070215940e+09
1.248500000000000085e+02,1.719827221102249622e+09
1.249000000000000057e+02,1.719827221149309397e+09
1.249500000000000028e+02,1.719827221181342363e+09
1.250000000000000000e+02,1.719827221213356972e+09
1.250500000000000114e+02,1.719827221245357990e+09
1.251000000000000085e+02,1.719827221277381182e+09
1.251500000000000057e+02,1.719827221308937550e+09
1.252000000000000028e+02,1.719827221339957952e+09
1.252500000000000000e+02,1.719827221371442080e+09
1.253000000000000114e+02,1.719827221403452873e+09
1.253500000000000085e+02,1.719827221448368549e+09
1.254000000000000057e+02,1.719827221481408834e+09
1.254500000000000028e+02,1.719827221513427496e+09
1.255000000000000000e+02,1.719827221544952869e+09
1.255500000000000114e+02,1.719827221575950146e+09
1.256000000000000085e+02,1.719827221608968258e+09
1.256500000000000057e+02,1.719827221640996695e+09
1.257000000000000028e+02,1.719827221673052311e+09
1.257500000000000000e+02,1.719827221704958916e+09
1.258000000000000114e+02,1.719827221749889612e+09
1.258500000000000085e+02,1.719827221780532122e+09
1.259000000000000057e+02,1.719827221811964512e+09
1.259500000000000028e+02,1.719827221844984055e+09
1.260000000000000000e+02,1.719827221877046108e+09
1.260500000000000114e+02,1.719827221909065962e+09
1.261000000000000085e+02,1.719827221939482689e+09
1.261500000000000057e+02,1.719827221970497847e+09
1.262000000000000028e+02,1.719827222016459465e+09
1.262500000000000000e+02,1.719827222048500299e+09
1.263000000000000114e+02,1.719827222079514980e+09
1.263500000000000085e+02,1.719827222112296104e+09
1.264000000000000057e+02,1.719827222143487215e+09
1.264500000000000028e+02,1.719827222173646450e+09
1.265000000000000000e+02,1.719827222203999519e+09
1.265500000000000114e+02,1.719827222250071764e+09
1.266000000000000085e+02,1.719827222280078411e+09
1.266500000000000057e+02,1.719827222311094046e+09
1.267000000000000028e+02,1.719827222343104839e+09
1.267500000000000000e+02,1.719827222374088049e+09
1.268000000000000114e+02,1.719827222404756308e+09
1.268500000000000085e+02,1.719827222436803818e+09
1.269000000000000057e+02,1.719827222468854427e+09
1.269500000000000028e+02,1.719827222515070915e+09
1.270000000000000000e+02,1.719827222546099186e+09
1.270500000000000114e+02,1.719827222578222275e+09
1.271000000000000085e+02,1.719827222609357357e+09
1.271500000000000057e+02,1.719827222641671896e+09
1.272000000000000028e+02,1.719827222670687914e+09
1.272500000000000000e+02,1.719827222702083349e+09
1.273000000000000114e+02,1.719827222748522997e+09
1.273500000000000085e+02,1.719827222779540539e+09
1.274000000000000057e+02,1.719827222812570572e+09
1.274500000000000028e+02,1.719827222843569040e+09
1.275000000000000000e+02,1.719827222875569344e+09
1.275500000000000114e+02,1.719827222907361507e+09
1.276000000000000085e+02,1.719827222938389063e+09
1.276500000000000057e+02,1.719827222969406605e+09
1.277000000000000028e+02,1.719827223016409874e+09
1.277500000000000000e+02,1.719827223047408819e+09
1.278000000000000114e+02,1.719827223077407598e+09
1.278500000000000085e+02,1.719827223108913183e+09
1.279000000000000057e+02,1.719827223139930487e+09
1.279500000000000028e+02,1.719827223170548916e+09
1.280000000000000000e+02,1.719827223216659546e+09
1.280500000000000114e+02,1.719827223246659517e+09
1.280999999999999943e+02,1.719827223277689695e+09
1.281500000000000057e+02,1.719827223308703423e+09
1.282000000000000171e+02,1.719827223342709541e+09
1.282500000000000000e+02,1.719827223373719215e+09
1.283000000000000114e+02,1.719827223405094862e+09
1.283499999999999943e+02,1.719827223437126875e+09
1.284000000000000057e+02,1.719827223469146967e+09
1.284500000000000171e+02,1.719827223516581535e+09
1.285000000000000000e+02,1.719827223547609568e+09
1.285500000000000114e+02,1.719827223579608917e+09
1.285999999999999943e+02,1.719827223610608339e+09
1.286500000000000057e+02,1.719827223640609026e+09
1.287000000000000171e+02,1.719827223670609474e+09
1.287500000000000000e+02,1.719827223702138424e+09
1.288000000000000114e+02,1.719827223748197317e+09
1.288499999999999943e+02,1.719827223781226158e+09
1.289000000000000057e+02,1.719827223811624765e+09
1.289500000000000171e+02,1.719827223843630791e+09
1.290000000000000000e+02,1.719827223874776125e+09
1.290500000000000114e+02,1.719827223906827211e+09
1.290999999999999943e+02,1.719827223937543631e+09
1.291500000000000057e+02,1.719827223969584942e+09
1.292000000000000171e+02,1.719827224017743349e+09
1.292500000000000000e+02,1.719827224049538374e+09
1.293000000000000114e+02,1.719827224078537941e+09
1.293499999999999943e+02,1.719827224110997915e+09
1.294000000000000057e+02,1.719827224142614603e+09
1.294500000000000171e+02,1.719827224172764063e+09
1.295000000000000000e+02,1.719827224203089476e+09
1.295500000000000114e+02,1.719827224249310970e+09
1.295999999999999943e+02,1.719827224280322313e+09
1.296500000000000057e+02,1.719827224310177326e+09
1.297000000000000171e+02,1.719827224341990232e+09
1.297500000000000000e+02,1.719827224376025438e+09
1.298000000000000114e+02,1.719827224406024694e+09
