Time,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,knee_angle_r_beta,ankle_angle_r,subtalar_angle_r,mtp_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,knee_angle_l_beta,ankle_angle_l,subtalar_angle_l,mtp_angle_l,lumbar_extension,lumbar_bending,lumbar_rotation,arm_flex_r,arm_add_r,arm_rot_r,elbow_flex_r,pro_sup_r,wrist_flex_r,wrist_dev_r,arm_flex_l,arm_add_l,arm_rot_l,elbow_flex_l,pro_sup_l,wrist_flex_l,wrist_dev_l
2.035000000000000142e+01,-4.134302866617532018e-02,2.752606341786320229e-02,6.508582611810319607e-01,0.000000000000000000e+00,9.399999999999999467e-01,0.000000000000000000e+00,2.664995643910347267e-01,6.145849139828651365e-03,-1.104953638984009223e-01,2.557877805097297785e-01,2.557878974325750177e-01,6.333495361492055831e-02,-1.517516391954903000e-03,0.000000000000000000e+00,3.222793696687129561e-01,-8.705984463671659346e-02,-1.260789312595828326e-01,1.137771878546088439e-01,1.137773027656137914e-01,-5.019490558352807108e-01,1.466449424135676327e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.040000000000000213e+01,-7.358644042270354180e-02,2.750677434105082766e-02,6.857845358097749422e-01,0.000000000000000000e+00,9.399999999999999467e-01,0.000000000000000000e+00,2.978990389271046202e-01,-1.679948821552880445e-02,-1.396452226531341434e-01,2.558859642667805079e-01,2.558860050375028616e-01,4.890971605905264363e-02,-1.635357760405891075e-03,0.000000000000000000e+00,4.378009864042206045e-01,-1.149002127282499897e-01,-1.114752759111859032e-01,1.913002463605912029e-01,1.913001899619032053e-01,-5.678651586693187481e-01,1.726485168141072722e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.045000000000000284e+01,-1.043184526390814187e-01,2.884229340465560565e-02,7.256008598908276763e-01,0.000000000000000000e+00,9.399999999999999467e-01,0.000000000000000000e+00,3.194259648746212155e-01,-4.280132118683406539e-02,-1.671319143413484420e-01,2.485799885367628581e-01,2.485801649515092249e-01,3.152443885845082616e-02,-1.851961303521114984e-03,0.000000000000000000e+00,5.599555298108662704e-01,-1.192010274503578077e-01,-6.479248930725003963e-02,2.855070223350285596e-01,2.855072408660855876e-01,-6.162804271832196257e-01,2.237190272210673285e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.050000000000000355e+01,-1.262241668468089828e-01,3.153366106430881971e-02,7.646582834866153533e-01,0.000000000000000000e+00,9.399999999999999467e-01,0.000000000000000000e+00,3.312234754680560833e-01,-6.491448848072080280e-02,-1.852528245706446808e-01,2.432079876819160935e-01,2.432086283791647097e-01,1.900635569556399090e-02,-2.124632896539729605e-03,0.000000000000000000e+00,6.732284260462055858e-01,-1.149280702318950520e-01,-2.206325724665889748e-02,3.946423305040097085e-01,3.946422341896545505e-01,-6.307612595402428690e-01,2.664405068319142776e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.055000000000000071e+01,-1.348467273985805570e-01,2.514824398863216293e-02,7.889247940788329805e-01,0.000000000000000000e+00,9.399999999999999467e-01,0.000000000000000000e+00,3.366173428824704161e-01,-6.873681494341984943e-02,-1.990898537516885836e-01,2.402367589452647223e-01,2.402369254523799569e-01,2.176451003164432685e-02,-2.232407188322536873e-03,0.000000000000000000e+00,7.722026466517282195e-01,-1.296179127095655470e-01,-9.988262000506832345e-04,5.014496462547465283e-01,5.014496998799358174e-01,-6.242660079721136235e-01,2.858907263970920151e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.060000000000000142e+01,-1.299538164394423989e-01,2.024600579433272554e-02,7.936862561895301482e-01,0.000000000000000000e+00,9.399999999999999467e-01,0.000000000000000000e+00,3.315633432174484030e-01,-6.044970337143806827e-02,-2.041703394462391630e-01,2.378936212074719281e-01,2.378927035610900187e-01,3.534564198784941047e-02,-2.208210803951668206e-03,0.000000000000000000e+00,8.132418811912331957e-01,-1.581275553344013429e-01,-1.416632816602587984e-03,5.619441770891362431e-01,5.619440120773686598e-01,-6.204219024238054603e-01,2.850723539686272987e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.065000000000000213e+01,-1.202213772558789889e-01,1.953575722469766754e-02,7.851788969498587623e-01,0.000000000000000000e+00,9.399999999999999467e-01,0.000000000000000000e+00,3.227858129063564396e-01,-5.231588500341834841e-02,-2.060976270147257539e-01,2.434645051052572728e-01,2.434655484918238910e-01,5.396849721347459633e-02,-2.067067026626762550e-03,0.000000000000000000e+00,7.845734351342336099e-01,-1.765311155666912657e-01,-8.924109216813030585e-03,5.411232328076220899e-01,5.411232400224947892e-01,-6.249031578948843757e-01,2.800965708362154402e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.070000000000000284e+01,-1.094294952257547915e-01,2.452369124870881420e-02,7.707018634477362795e-01,0.000000000000000000e+00,9.399999999999999467e-01,0.000000000000000000e+00,3.069128254160833347e-01,-4.219189268527981374e-02,-1.976925743585979667e-01,2.487967417140644344e-01,2.487969218464935739e-01,6.716799205174764364e-02,-2.039883936952622406e-03,0.000000000000000000e+00,7.116723537765792251e-01,-1.767463963004282101e-01,-2.374000624950348484e-02,4.740139200281036080e-01,4.740137074471554857e-01,-6.024445347140426898e-01,2.768981193780517026e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.075000000000000355e+01,-9.870138786883278503e-02,3.053484136951563344e-02,7.576761673103876715e-01,0.000000000000000000e+00,9.399999999999999467e-01,0.000000000000000000e+00,2.914844347879430586e-01,-3.559685634822714467e-02,-1.857529651499716383e-01,2.517198671133769605e-01,2.517186286413317653e-01,7.379171908568359084e-02,-2.030324606620973523e-03,0.000000000000000000e+00,6.111229679982911334e-01,-1.619237951344979498e-01,-4.361103612381837108e-02,4.000991274583474144e-01,4.000994381501064012e-01,-5.468139983174450380e-01,2.561408384557957787e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.080000000000000071e+01,-8.432397506040570367e-02,3.738969915171672792e-02,7.477827637851107712e-01,0.000000000000000000e+00,9.399999999999999467e-01,0.000000000000000000e+00,2.705261589698703673e-01,-2.950731223003233775e-02,-1.722880158565306685e-01,2.504140153364178834e-01,2.504121064460660961e-01,7.314092024022775251e-02,-2.053263150251523946e-03,0.000000000000000000e+00,5.081494518327953624e-01,-1.361019246500469737e-01,-4.544725534213502754e-02,3.302134078207887291e-01,3.302135449941357437e-01,-4.806355042618891127e-01,2.247487747370095768e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.085000000000000142e+01,-5.877604237549833438e-02,4.691350816374557225e-02,7.366948159408848174e-01,0.000000000000000000e+00,9.399999999999999467e-01,0.000000000000000000e+00,2.334895050144027151e-01,-1.802237633623048410e-02,-1.592838656198628799e-01,2.395010491062837532e-01,2.395009285195565940e-01,6.836634541281373656e-02,-2.058469953091778080e-03,0.000000000000000000e+00,3.952049576506417305e-01,-1.109026152298333151e-01,-2.910092961160576364e-02,2.549486581780836536e-01,2.549486384986234810e-01,-4.124065323129779692e-01,1.802332664818843012e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.090000000000000213e+01,-3.424176237253982041e-02,4.899491696220058951e-02,7.179337227706023006e-01,0.000000000000000000e+00,9.399999999999999467e-01,0.000000000000000000e+00,2.056986867205138347e-01,-2.806934361783607057e-03,-1.432008978439725244e-01,2.398842872448539998e-01,2.398824902603634290e-01,7.753578067751344671e-02,-1.990889207922699917e-03,0.000000000000000000e+00,2.909903502398236697e-01,-8.290140444522982321e-02,-1.080482643400279032e-02,1.926260320230106515e-01,1.926263638681584289e-01,-3.272597836081599376e-01,1.415144713815915355e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.095000000000000284e+01,-4.632347304112101154e-03,5.819660022310760988e-02,6.921592332178190254e-01,0.000000000000000000e+00,9.399999999999999467e-01,0.000000000000000000e+00,1.619749261115885908e-01,7.444648700201465276e-03,-1.278789306890984745e-01,2.286205408602555444e-01,2.286179153135631525e-01,8.148971137195766545e-02,-1.781141957794338173e-03,0.000000000000000000e+00,1.803522002182485484e-01,-5.623315296658373819e-02,-2.777339025180176717e-03,1.432793386315028006e-01,1.432805334255443652e-01,-2.301883455336049267e-01,1.269823687499756779e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.100000000000000355e+01,2.273248436646102891e-02,6.429195928673210603e-02,6.600399371672952542e-01,0.000000000000000000e+00,9.399999999999999467e-01,0.000000000000000000e+00,1.176271020356661201e-01,1.934917389556805797e-02,-1.017620814812025959e-01,2.130116306752731503e-01,2.130106004238789541e-01,8.348766401142457272e-02,-1.639603164124575586e-03,0.000000000000000000e+00,9.400196756582426816e-02,-4.064681418255217810e-02,-1.091680602943315669e-02,1.230358651479391968e-01,1.230368010006352986e-01,-1.214969100585726464e-01,1.115297810978127004e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.105000000000000071e+01,4.840510478871572903e-02,6.594030037682901968e-02,6.350677420477968127e-01,0.000000000000000000e+00,9.399999999999999467e-01,0.000000000000000000e+00,8.040416050407635240e-02,3.345405455541012457e-02,-6.629420378943580439e-02,2.035637720882211288e-01,2.035637283099062111e-01,9.365800980451410851e-02,-1.623899831429758854e-03,0.000000000000000000e+00,1.879510669133476267e-02,-4.022962388131352124e-02,-2.440224222641309421e-02,1.097021818142890626e-01,1.097019287827441653e-01,-1.964642286090264277e-03,7.799872755622404502e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.110000000000000142e+01,5.751298144295160369e-02,8.073476240116497782e-02,6.314995092136975741e-01,0.000000000000000000e+00,9.399999999999999467e-01,0.000000000000000000e+00,5.270230007726126042e-02,2.383673250924414275e-02,-5.960015714680168969e-02,1.867469922642680802e-01,1.867464503311199731e-01,8.879633748937476589e-02,-1.542885934776510237e-03,0.000000000000000000e+00,7.864014440701817821e-03,-3.525313972615017749e-02,-3.759650219868770904e-02,1.383963541205368852e-01,1.383958033574206326e-01,2.221477790725299648e-02,7.849904925660745750e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.115000000000000213e+01,4.944431794180589174e-02,8.924376881143969431e-02,6.368705608196731927e-01,0.000000000000000000e+00,9.399999999999999467e-01,0.000000000000000000e+00,5.117432915517450970e-02,1.444294852965820851e-02,-5.515659959684484498e-02,1.809371290224348616e-01,1.809355988099725920e-01,8.603106291748736922e-02,-1.613969257038836650e-03,0.000000000000000000e+00,-1.165677197420056203e-02,-1.279782305886571769e-02,-1.942471873140640126e-02,1.157452993397632690e-01,1.157454866648053721e-01,1.936048383150468580e-02,6.767226579757688572e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.120000000000000284e+01,5.666414229532056729e-02,8.429658803732405226e-02,6.252924849826089204e-01,0.000000000000000000e+00,9.399999999999999467e-01,0.000000000000000000e+00,5.323871627471385426e-02,2.171311560255824447e-02,-5.505654719719185741e-02,1.906613013586489214e-01,1.906618428554804900e-01,8.972148856499215230e-02,-1.551855956309676618e-03,0.000000000000000000e+00,-2.595103125325312621e-02,-1.880268702660089358e-02,-2.364871291736423894e-02,9.811636721042277243e-02,9.811661200541269001e-02,1.323282517179730743e-02,6.340351796569692298e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.125000000000000355e+01,5.826913443651195179e-02,8.316834947516159315e-02,6.064105179615658647e-01,0.000000000000000000e+00,9.399999999999999467e-01,0.000000000000000000e+00,6.004425180295177439e-02,2.367289823423996895e-02,-5.032302440248771075e-02,2.027899489298174707e-01,2.027899331167546393e-01,9.411902169331119727e-02,-1.471301145717729712e-03,0.000000000000000000e+00,-2.353541835136169214e-02,-1.748538801439416396e-02,-4.676874595342688651e-02,9.009587100915203428e-02,9.009617849413982527e-02,-2.973369568751657328e-03,6.421554113307392656e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.130000000000000071e+01,3.803293061889230497e-02,8.269565750510650404e-02,6.084904596176005098e-01,0.000000000000000000e+00,9.399999999999999467e-01,0.000000000000000000e+00,9.126026442761686619e-02,1.346810335628765426e-02,-5.863049016478768388e-02,2.171664707761580826e-01,2.171669534957135494e-01,9.293833987813748809e-02,-1.480468124316478094e-03,0.000000000000000000e+00,6.575036126025073438e-03,-5.776693431068512762e-03,-5.355959839911424852e-02,7.854646415472237020e-02,7.854625523334451964e-02,-5.043639697857419529e-02,7.277678162701360512e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.135000000000000142e+01,1.591064040735757842e-02,7.450374987701084695e-02,6.366016325880459181e-01,0.000000000000000000e+00,9.399999999999999467e-01,0.000000000000000000e+00,1.278149456722404154e-01,1.163324020703571104e-02,-7.561473398908585830e-02,2.302812442332069498e-01,2.302812405685505104e-01,9.018671157761092017e-02,-1.701631091966730996e-03,0.000000000000000000e+00,6.853624370830534163e-02,-1.246860915980699432e-02,-4.384461880557723179e-02,8.393695518766790264e-02,8.393702696770946603e-02,-1.661103908648449423e-01,9.520058540790282209e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.140000000000000213e+01,-5.086033305057305158e-03,6.290646186050702360e-02,6.753415606627112266e-01,0.000000000000000000e+00,9.399999999999999467e-01,0.000000000000000000e+00,1.580118005408183424e-01,9.901215797921490702e-03,-1.002723869701530324e-01,2.338466778935296697e-01,2.338477261065118606e-01,8.344199629263802931e-02,-1.954536660034894568e-03,0.000000000000000000e+00,1.695355703937000136e-01,-4.217605945122765432e-02,-3.561641418755785021e-02,1.104464480949434307e-01,1.104457626716988938e-01,-2.810822810526421578e-01,1.137065033436937067e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.145000000000000284e+01,-2.422612141402041841e-02,5.216515851398323411e-02,7.089553512656110446e-01,0.000000000000000000e+00,9.399999999999999467e-01,0.000000000000000000e+00,1.868687471274572964e-01,5.918053694808004042e-03,-1.219126742509173550e-01,2.375458891472916334e-01,2.375450080482851556e-01,7.595940258294747727e-02,-2.200015644617279303e-03,0.000000000000000000e+00,2.872106455946920045e-01,-9.165825142156386329e-02,-7.272599056327491707e-02,1.891759457090152752e-01,1.891744776135166894e-01,-3.698940327076102319e-01,9.937862625970319847e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.150000000000000355e+01,-4.807698116842545888e-02,4.846798704687201031e-02,7.354597584674477107e-01,0.000000000000000000e+00,9.399999999999999467e-01,0.000000000000000000e+00,2.172956193111744427e-01,-7.257787518575252103e-03,-1.400074749096875681e-01,2.425323450137207570e-01,2.425315122426175418e-01,6.704728251306943387e-02,-2.388128994752743931e-03,0.000000000000000000e+00,4.167160465143293080e-01,-1.304871875966898964e-01,-8.368556173053069702e-02,2.955905600473003880e-01,2.955904668943872826e-01,-4.392938807332218976e-01,1.090640174720893061e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.155000000000000071e+01,-7.336235023186531146e-02,4.966526299292926827e-02,7.561203608157951450e-01,0.000000000000000000e+00,9.399999999999999467e-01,0.000000000000000000e+00,2.435165652021248905e-01,-2.611713529964204000e-02,-1.543712967735967057e-01,2.465171487193844879e-01,2.465168342260394274e-01,5.664679926830544499e-02,-2.524767021834076457e-03,0.000000000000000000e+00,5.328443188297091737e-01,-1.331514121098594239e-01,-4.016789970573811375e-02,3.579473589660309152e-01,3.579473014814730236e-01,-5.182562543588299375e-01,1.649658255594611909e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.160000000000000142e+01,-8.956962634253273770e-02,4.822777232405330017e-02,7.780811083390716254e-01,0.000000000000000000e+00,9.399999999999999467e-01,0.000000000000000000e+00,2.572251803818197402e-01,-3.992545203096096312e-02,-1.778865643556089837e-01,2.426258579593995324e-01,2.426259583797398534e-01,4.807868196200905386e-02,-2.536521199448615958e-03,0.000000000000000000e+00,6.459616081842817215e-01,-1.431898592399373227e-01,-1.490304969926625365e-03,4.392457409723477535e-01,4.392459650915117586e-01,-5.595756770132674918e-01,2.291794925476927508e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.165000000000000213e+01,-9.196157755193919148e-02,4.497104966735271381e-02,7.920436894338304112e-01,0.000000000000000000e+00,9.399999999999999467e-01,0.000000000000000000e+00,2.646934757099005386e-01,-3.901930777996296534e-02,-1.897295707048568536e-01,2.445055384219854411e-01,2.445057164020197071e-01,4.816093337341457309e-02,-2.604086829968398509e-03,0.000000000000000000e+00,7.335410426691935104e-01,-1.661886044535385853e-01,7.284182735444427736e-03,5.274575930545067903e-01,5.274574956536363102e-01,-5.659656430141137839e-01,2.662995390431644079e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.170000000000000284e+01,-8.679496025526853287e-02,4.626089789255777296e-02,7.921895554091737957e-01,0.000000000000000000e+00,9.399999999999999467e-01,0.000000000000000000e+00,2.610197680392992714e-01,-3.567929455854289972e-02,-1.868782579834040725e-01,2.421508412560141876e-01,2.421506657395446072e-01,4.389863058394304768e-02,-2.641591824601792222e-03,0.000000000000000000e+00,7.734591240572071813e-01,-1.858760753257869547e-01,-5.508670962934831064e-03,5.845974192896096211e-01,5.845972366913849694e-01,-5.541160209369742073e-01,2.865387996564138992e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
