SensorIndex_1,AccelX_1,AccelY_1,AccelZ_1,GyroX_1,GyroY_1,GyroZ_1,MagX_1,MagY_1,MagZ_1,Quat1_1,Quat2_1,Quat3_1,Quat4_1,Sampletime_1,Package_1,SensorIndex_2,AccelX_2,AccelY_2,AccelZ_2,GyroX_2,GyroY_2,GyroZ_2,MagX_2,MagY_2,MagZ_2,Quat1_2,Quat2_2,Quat3_2,Quat4_2,Sampletime_2,Package_2
0,0.25,11.399999618530273,-3.630000114440918,-306.5,44.8125,-65.0625,3.5,-43.1875,-12.1875,-0.6960239410400391,-0.6987094283103943,-0.09716504067182541,-0.13384605944156647,64579,910,1,-1.590000033378601,7.510000228881836,0.8399999737739563,96.1875,81.875,12.875,0,-24.6875,-35,-0.7951661348342896,-0.5401611924171448,0.1560669243335724,0.2271118462085724,10200,910
0,0.8199999928474426,10.520000457763672,-3.069999933242798,-294.125,47.875,-64.1875,3.5,-43.1875,-12.1875,-0.714239776134491,-0.6793884038925171,-0.10015959292650223,-0.1351330429315567,64589,911,1,-1.8899999856948853,7.840000152587891,1.25,97.5625,80.875,12.625,0,-24.6875,-35,-0.7919634580612183,-0.5480758547782898,0.1530706286430359,0.2213054597377777,10211,911
0,1.309999942779541,9.40999984741211,-1.409999966621399,-274.25,45.4375,-60.25,3.5,-43.1875,-12.1875,-0.7312049865722656,-0.660342812538147,-0.10333306342363358,-0.1364142894744873,64599,912,1,-1.8700000047683716,8.300000190734863,1.8600000143051147,95.875,79.375,11.8125,0,-24.6875,-35,-0.7887434959411621,-0.5557763576507568,0.1500828117132187,0.21557238698005676,10221,912
0,1.0299999713897705,8.869999885559082,-0.44999998807907104,-249.25,38.125,-56.875,3.5,-43.1875,-12.1875,-0.7465919256210327,-0.6421594023704529,-0.10632465034723282,-0.13757506012916565,64609,913,1,-1.5199999809265137,8.760000228881836,2.630000114440918,93.875,80.5625,7.4375,0,-24.6875,-35,-0.7854344248771667,-0.563396155834198,0.14678449928760529,0.21007578074932098,10228,913
0,-0.5899999737739563,9.25,-0.05000000074505806,-220.0625,22.875,-56.8125,7,-40.5625,-22.25,-0.7602335214614868,-0.6253494024276733,-0.108883798122406,-0.13830195367336273,64619,914,1,-1.0299999713897705,9.960000038146973,4.239999771118164,87.5,78.0625,3.125,2.1875,-14,-32.0625,-0.7822505831718445,-0.570513129234314,0.14331494271755219,0.205084428191185,10238,914
0,-0.9300000071525574,9.569999694824219,0.05999999865889549,-187.625,-0.6875,-54.1875,7,-40.5625,-22.25,-0.7721536159515381,-0.6103498339653015,-0.11071746051311493,-0.13781699538230896,64629,915,1,-0.23999999463558197,10.760000228881836,5.159999847412109,74.4375,56.1875,3.1875,2.1875,-14,-32.0625,-0.7793746590614319,-0.5763673782348633,0.14099423587322235,0.20123723149299622,10251,915
0,-0.8899999856948853,9.199999809265137,-0.8299999833106995,-155.8125,-19.1875,-41.25,7,-40.5625,-22.25,-0.7823814153671265,-0.5974981784820557,-0.11127175390720367,-0.13599202036857605,64639,916,1,0.019999999552965164,11.260000228881836,6.550000190734863,57.9375,11.625,8.875,2.1875,-14,-32.0625,-0.7768411040306091,-0.5802505016326904,0.14165998995304108,0.19939817488193512,10261,916
0,-1.059999942779541,7.769999980926514,-1.2899999618530273,-120.4375,-28.75,-17.6875,7,-40.5625,-22.25,-0.7908248901367188,-0.5869694352149963,-0.11028946191072464,-0.13378776609897614,64649,917,1,-0.75,12.359999656677246,9.649999618530273,47.1875,-26,22.75,2.1875,-14,-32.0625,-0.7745898962020874,-0.5826361179351807,0.14526230096817017,0.19860652089118958,10271,917
0,-1.2100000381469727,4.619999885559082,0.25,-78.5625,-36.875,10.75,7,-40.5625,-22.25,-0.7972334027290344,-0.5790348649024963,-0.10790909826755524,-0.13226188719272614,64659,918,1,-1.600000023841858,12.84000015258789,11.369999885559082,40.875,-57.6875,37.0625,2.1875,-14,-32.0625,-0.7724781632423401,-0.583875298500061,0.151553675532341,0.19849075376987457,10278,918
0,-0.5,4.570000171661377,1.2000000476837158,-32.9375,-48.625,32.4375,8.0625,-33.75,-30.0625,-0.801252007484436,-0.5742672085762024,-0.10400163382291794,-0.1318940818309784,64669,919,1,-2.7899999618530273,12.800000190734863,11.65999984741211,41.5,-64.4375,49.375,3.6875,-30.6875,-29.5625,-0.7704046964645386,-0.5848532319068909,0.1588784158229828,0.1979418694972992,10288,919
0,-0.07999999821186066,5.579999923706055,1.2599999904632568,10.1875,-65.5,42.625,8.0625,-33.75,-30.0625,-0.8028994202613831,-0.5728631019592285,-0.09875266253948212,-0.13201607763767242,64679,920,1,-3.450000047683716,12.75,10.760000228881836,51.4375,-49.0625,58.5,3.6875,-30.6875,-29.5625,-0.7681304812431335,-0.5866112112998962,0.16583317518234253,0.19586259126663208,10301,920
0,-0.029999999329447746,6.690000057220459,0.15000000596046448,46.75,-75.75,41.5,8.0625,-33.75,-30.0625,-0.8024625778198242,-0.5746262073516846,-0.09234301000833511,-0.13164830207824707,64689,921,1,-3.319999933242798,13.029999732971191,9.529999732971191,63.1875,-44.1875,60.6875,3.6875,-30.6875,-29.5625,-0.7653670310974121,-0.5891006588935852,0.1727263629436493,0.19323381781578064,10311,921
0,1.149999976158142,6.829999923706055,-2.1600000858306885,80.9375,-79.9375,39.1875,8.0625,-33.75,-30.0625,-0.8003002405166626,-0.578923761844635,-0.08575517684221268,-0.1304333209991455,64699,922,1,-2.240000009536743,13.319999694824219,8.529999732971191,65.125,-61.125,54.375,3.6875,-30.6875,-29.5625,-0.7620903253555298,-0.5914958715438843,0.18048222362995148,0.19177380204200745,10321,922
0,2.5899999141693115,7.690000057220459,0.6700000166893005,107,-71.375,39.25,8.0625,-33.75,-30.0625,-0.7964290380477905,-0.5855575203895569,-0.07928280532360077,-0.12859804928302765,64709,923,1,-1.1299999952316284,12.880000114440918,7.599999904632568,62.5,-83.875,47.8125,3.6875,-30.6875,-29.5625,-0.7584306001663208,-0.5933898091316223,0.189271941781044,0.1919575184583664,10328,923
0,-1.3300000429153442,10.479999542236328,21.670000076293945,98,-45,40.75,6.5,-32.5625,-30,-0.791141152381897,-0.5937526226043701,-0.07373079657554626,-0.12695369124412537,64719,924,1,-0.10999999940395355,11.890000343322754,7.070000171661377,62.3125,-89.1875,44.125,1.5,-32.875,-28.875,-0.7545679807662964,-0.5952072739601135,0.19817861914634705,0.19256345927715302,10338,924
0,-19.06999969482422,20.850000381469727,25.520000457763672,-13.625,43.0625,-12.5625,6.5,-32.5625,-30,-0.7860208749771118,-0.6010209321975708,-0.06970304250717163,-0.12683269381523132,64729,925,1,1.4299999475479126,10.529999732971191,5.75,52.9375,-75.5,39.5625,1.5,-32.875,-28.875,-0.7512603998184204,-0.5966627597808838,0.205865740776062,0.19292664527893066,10351,925
0,16.520000457763672,37.279998779296875,3.5899999141693115,-45.8125,141.5,-150.5,6.5,-32.5625,-30,-0.7866160869598389,-0.5995445251464844,-0.0730586126446724,-0.12823404371738434,64739,926,1,2.2699999809265137,10.960000038146973,1.690000057220459,33.4375,-46.9375,28.3125,1.5,-32.875,-28.875,-0.7491977214813232,-0.5975271463394165,0.21081295609474182,0.19292986392974854,10361,926
0,2.559999942779541,5.820000171661377,7.900000095367432,-38.625,226.25,30.6875,6.5,-32.5625,-30,-0.7895632982254028,-0.5939425230026245,-0.08960102498531342,-0.12567336857318878,64749,927,1,-1.1100000143051147,14.890000343322754,-2.0799999237060547,73.625,-18.5625,6.75,1.5,-32.875,-28.875,-0.7452372908592224,-0.6017439961433411,0.21356144547462463,0.1921381652355194,10371,927
0,-11.199999809265137,-34.5099983215332,-3.5899999141693115,44.4375,235.375,106.5625,6.5,-32.5625,-30,-0.789296567440033,-0.5891038179397583,-0.10272085666656494,-0.13934148848056793,64759,928,1,-4.760000228881836,18.200000762939453,-1.8200000524520874,154.5,-32.0625,-5.8125,1.5,-32.875,-28.875,-0.7366372346878052,-0.6110262274742126,0.21771356463432312,0.19134622812271118,10378,928
0,-14.359999656677246,-6.619999885559082,3.130000114440918,107.6875,221.5,-27.625,3.75,-32.5,-28.75,-0.7836083769798279,-0.5900713205337524,-0.11358323693275452,-0.15771041810512543,64769,929,1,-3.559999942779541,17.030000686645508,8.149999618530273,182,-36.5,14.125,-2.0625,-33.25,-28.0625,-0.7267401218414307,-0.6213942170143127,0.2236311137676239,0.1889634132385254,10388,929
0,-4.760000228881836,10.949999809265137,-6.880000114440918,79.375,180.75,6.6875,3.75,-32.5,-28.75,-0.7701408863067627,-0.596496045589447,-0.14361558854579926,-0.17449934780597687,64779,930,1,-1.0099999904632568,17.260000228881836,20.780000686645508,51.375,44.9375,11.1875,-2.0625,-33.25,-28.0625,-0.7250388860702515,-0.6250630021095276,0.22229072451591492,0.18493710458278656,10401,930
0,-4.420000076293945,11.0600004196167,-6.260000228881836,87.1875,137.3125,14.4375,3.75,-32.5,-28.75,-0.7701408863067627,-0.596496045589447,-0.14361558854579926,-0.17449934780597687,64789,931,1,6.940000057220459,14.149999618530273,15.279999732971191,-141.6875,114,1.875,-2.0625,-33.25,-28.0625,-0.7346116304397583,-0.6180356740951538,0.2131936252117157,0.18145565688610077,10411,931
0,-3.6600000858306885,10.020000457763672,-1.4199999570846558,83.75,60.6875,2.125,3.75,-32.5,-28.75,-0.7586862444877625,-0.6047516465187073,-0.15820713341236115,-0.18341529369354248,64799,932,1,9.010000228881836,10.020000457763672,-0.7300000190734863,-43.8125,127.46875,-4.65625,-2.0625,-33.25,-28.0625,-0.7392411231994629,-0.6158308386802673,0.20666037499904633,0.17766933143138885,10421,932
0,1.059999942779541,8.34000015258789,3.7200000286102295,69.0625,-20.0625,11.1875,3.75,-32.5,-28.75,-0.7552545666694641,-0.6096236109733582,-0.15741083025932312,-0.18213024735450745,64809,933,1,-3.180000066757202,13.359999656677246,-4.380000114440918,54.0625,140.9375,-11.1875,-2.0625,-33.25,-28.0625,-0.7386640906333923,-0.6214739680290222,0.19806355237960815,0.17004777491092682,10428,933
0,10.850000381469727,11.880000114440918,1.2999999523162842,62.25,-62.8125,19.625,9.5,-35.375,-27.25,-0.7552545666694641,-0.6096236109733582,-0.15741083025932312,-0.18213024735450745,64819,934,1,-10.149999618530273,13.5,-7.610000133514404,12.1875,168.375,-29.5,-2.0625,-38.375,-25.0625,-0.7403560876846313,-0.6250607371330261,0.18615713715553284,0.16284172236919403,10438,934
0,11.3100004196167,11.819999694824219,0.17000000178813934,69.5,-58.5,32.375,9.5,-35.375,-27.25,-0.7491557598114014,-0.6205529570579529,-0.14898885786533356,-0.1774316281080246,64829,935,1,-13.119999885559082,6.329999923706055,-12.869999885559082,-14.78125,75.78125,-29.53125,-2.0625,-38.375,-25.0625,-0.7442591190338135,-0.6236541867256165,0.17694006860256195,0.16070479154586792,10451,935
0,9.1899995803833,9.470000267028809,0.07000000029802322,74.4375,-30.125,50.625,9.5,-35.375,-27.25,-0.7448524832725525,-0.6263254880905151,-0.14550378918647766,-0.17815670371055603,64839,936,1,-6.110000133514404,0.7400000095367432,-4.489999771118164,-41.75,-16.8125,-29.5625,-2.0625,-38.375,-25.0625,-0.7458084225654602,-0.6212323904037476,0.17584696412086487,0.1640668660402298,10461,936
0,5.400000095367432,5.679999828338623,0.5400000214576721,74.4375,-3.5625,55.625,9.5,-35.375,-27.25,-0.7401069402694702,-0.6317092776298523,-0.14349260926246643,-0.18054068088531494,64849,937,1,0.33000001311302185,0.7900000214576721,-1.25,-39.0625,-28.625,-40.25,-2.0625,-38.375,-25.0625,-0.7468761205673218,-0.6189483404159546,0.17498518526554108,0.16869866847991943,10471,937
0,-3.1700000762939453,7.730000019073486,0.8399999737739563,73.4375,-5.875,43.5,9.5,-35.375,-27.25,-0.7355923652648926,-0.6368989944458008,-0.14190609753131866,-0.18200601637363434,64859,938,1,7.739999771118164,0.8799999952316284,-1.659999966621399,17.125,-27.6875,-43.75,-2.0625,-38.375,-25.0625,-0.7449316382408142,-0.6202982664108276,0.17468203604221344,0.17260685563087463,10478,938
0,-4.070000171661377,10.149999618530273,0,72.5,-33.75,27.25,9.0625,-36.5625,-24,-0.7355923652648926,-0.6368989944458008,-0.14190609753131866,-0.18200601637363434,64869,939,1,7.880000114440918,13.970000267028809,-0.7400000095367432,103.3125,-76.375,-35.4375,3.375,-36.25,-26,-0.7378419041633606,-0.6261494159698486,0.1791352480649948,0.1773042231798172,10488,939
0,-2.6500000953674316,11.670000076293945,-0.8100000023841858,78.125,-57.8125,15.1875,9.0625,-36.5625,-24,-0.7278274297714233,-0.6481173634529114,-0.1362273246049881,-0.1779133826494217,64879,940,1,10.260000228881836,12.9399995803833,-2.4100000858306885,57.78125,-86.46875,4.15625,3.375,-36.25,-26,-0.7331569194793701,-0.6278709173202515,0.18731756508350372,0.18212956190109253,10501,940
0,1.149999976158142,12.489999771118164,-0.800000011920929,84.125,-51.75,5.1875,9.0625,-36.5625,-24,-0.7236970067024231,-0.6541166305541992,-0.13403378427028656,-0.1744392365217209,64889,941,1,10.470000267028809,10.949999809265137,-2.640000104904175,12.25,-96.5625,43.75,3.375,-36.25,-26,-0.7316092252731323,-0.6264484524726868,0.19579565525054932,0.1843213438987732,10511,941
0,4.579999923706055,9.5,-1.590000033378601,85.1875,-4.6875,-0.125,9.0625,-36.5625,-24,-0.7190437912940979,-0.6593523621559143,-0.13500763475894928,-0.17321503162384033,64899,942,1,8.770000457763672,10.739999771118164,-0.3700000047683716,13.125,-84.625,39.125,3.375,-36.25,-26,-0.7304837703704834,-0.6248908042907715,0.20404472947120667,0.18512344360351562,10521,942
0,3.0199999809265137,8.0600004196167,-1.9900000095367432,86.4375,57.875,1.5625,9.0625,-36.5625,-24,-0.7135108113288879,-0.6637665033340454,-0.139650359749794,-0.1755395382642746,64909,943,1,1.0299999713897705,14.59000015258789,4.440000057220459,14,-72.6875,34.5,3.375,-36.25,-26,-0.7290017008781433,-0.624021589756012,0.21057066321372986,0.18658392131328583,10528,943
0,1.0299999713897705,7.630000114440918,-2.130000114440918,87.0625,101.375,7.5,7.6875,-37.25,-22.75,-0.7135108113288879,-0.6637665033340454,-0.139650359749794,-0.1755395382642746,64919,944,1,-1.7400000095367432,13.029999732971191,3,0.25,-42.5,5.3125,2.25,-36.1875,-25.1875,-0.7283361554145813,-0.6232331395149231,0.21350204944610596,0.1884775161743164,10538,944
0,-1.3200000524520874,8,-2.190000057220459,83.8125,105.875,12.25,7.6875,-37.25,-22.75,-0.7009825706481934,-0.6710755825042725,-0.15356309711933136,-0.18627764284610748,64929,945,1,-2.940000057220459,9.970000267028809,0.1599999964237213,-3.5625,14.0625,-25.5,2.25,-36.1875,-25.1875,-0.7286458611488342,-0.6228707432746887,0.21252679824829102,0.18957732617855072,10551,945
0,-4.139999866485596,9.489999771118164,-2.740000009536743,74.9375,69.5625,13.375,7.6875,-37.25,-22.75,-0.6956073641777039,-0.6745505332946777,-0.15807871520519257,-0.19006066024303436,64939,946,1,-1.4199999570846558,5.880000114440918,-4.760000228881836,19.8125,-11.0625,-16.9375,2.25,-36.1875,-25.1875,-0.7287015914916992,-0.6232934594154358,0.21026694774627686,0.1904914826154709,10561,946
0,-3.450000047683716,9.680000305175781,-2.880000114440918,64.8125,11.9375,14.375,7.6875,-37.25,-22.75,-0.6915284991264343,-0.6783449053764343,-0.15899662673473358,-0.19067388772964478,64949,947,1,-0.9900000095367432,6.309999942779541,-3.75,29.5,-14.96875,-14.25,2.25,-36.1875,-25.1875,-0.7271773815155029,-0.6246376633644104,0.21038949489593506,0.1917736530303955,10571,947
0,-1.559999942779541,9.399999618530273,-3.1600000858306885,56.0625,-39.9375,15.5,7.6875,-37.25,-22.75,-0.6886060237884521,-0.6824414134025574,-0.1566789299249649,-0.18853962421417236,64959,948,1,-0.6700000166893005,8.109999656677246,-2.559999942779541,39.1875,-18.875,-11.5625,2.25,-36.1875,-25.1875,-0.7245596647262573,-0.6269629001617432,0.21155115962028503,0.19281306862831116,10578,948
0,0.5600000023841858,9.130000114440918,-3.3399999141693115,50.4375,-66.9375,14.1875,9.1875,-40.375,-19.0625,-0.6886060237884521,-0.6824414134025574,-0.1566789299249649,-0.18853962421417236,64969,949,1,-0.019999999552965164,8.979999542236328,-2.630000114440918,31.375,-6.4375,-15.75,-0.25,-39.5,-25.6875,-0.7225452661514282,-0.6290379762649536,0.21161213517189026,0.19354544579982758,10588,949
0,3.6600000858306885,9.039999961853027,-3.390000104904175,48,-67.25,10.25,9.1875,-40.375,-19.0625,-0.6841957569122314,-0.6906043887138367,-0.14904603362083435,-0.1809059977531433,64979,950,1,1.7599999904632568,9.920000076293945,-2.25,30.625,-8.65625,-11.9375,-0.25,-39.5,-25.6875,-0.7207885384559631,-0.6308807134628296,0.21155500411987305,0.1941594034433365,10601,950
0,4.260000228881836,9.239999771118164,-3.140000104904175,46.875,-44.125,5.3125,9.1875,-40.375,-19.0625,-0.6819485425949097,-0.6940335631370544,-0.14685118198394775,-0.1780402660369873,64989,951,1,2.0899999141693115,10.260000228881836,-2.2699999809265137,29.875,-10.875,-8.125,-0.25,-39.5,-25.6875,-0.7188555002212524,-0.63267582654953,0.21227538585662842,0.19469766318798065,10611,951
0,3.6600000858306885,9.489999771118164,-2.549999952316284,46.375,-10.6875,1.6875,9.1875,-40.375,-19.0625,-0.6793147325515747,-0.6968926787376404,-0.1468491554260254,-0.1769392043352127,64999,952,1,1.7699999809265137,10.40999984741211,-2.490000009536743,26.21875,-5.0,-8.3125,-0.25,-39.5,-25.6875,-0.7167983055114746,-0.6344617009162903,0.21350140869617462,0.19512978196144104,10621,952
0,0.9700000286102295,9.600000381469727,-2,44.3125,15.9375,0.3125,9.1875,-40.375,-19.0625,-0.6765186190605164,-0.6991628408432007,-0.14843858778476715,-0.17736946046352386,65009,953,1,1.649999976158142,10.350000381469727,-2.9000000953674316,22.5625,0.875,-8.5,-0.25,-39.5,-25.6875,-0.715469479560852,-0.6359999775886536,0.2133224606513977,0.19519463181495667,10628,953
0,-0.14000000059604645,9.739999771118164,-1.7799999713897705,42.4375,24.6875,-0.5,8.0625,-40.375,-17.375,-0.6736965775489807,-0.7012230157852173,-0.15044954419136047,-0.17828117311000824,65018,954,1,1.2999999523162842,10.819999694824219,-1.4600000381469727,21,24.125,-28.125,-0.5625,-36.5,-26.0625,-0.7142994999885559,-0.6381881237030029,0.21069484949111938,0.19519181549549103,10638,954
0,-0.5699999928474426,9.729999542236328,-1.840000033378601,39.5625,14.375,-0.8125,8.0625,-40.375,-17.375,-0.6711555123329163,-0.7032606601715088,-0.1519194394350052,-0.17859230935573578,65028,955,1,1.1299999952316284,11.300000190734863,-1.2000000476837158,25.125,18,-35.8125,-0.5625,-36.5,-26.0625,-0.7126513123512268,-0.6408734917640686,0.20776508748531342,0.19555796682834625,10651,955
0,-0.4300000071525574,9.449999809265137,-2.0999999046325684,36.25,-5.5625,-0.5,8.0625,-40.375,-17.375,-0.6690738201141357,-0.7053900361061096,-0.152162104845047,-0.1777971088886261,65039,956,1,0.6899999976158142,10.920000076293945,-0.9399999976158142,19.6875,17.75,-33.625,-0.5625,-36.5,-26.0625,-0.7109971642494202,-0.6433092951774597,0.20519979298114777,0.19628867506980896,10661,956
0,0.2199999988079071,8.949999809265137,-1.6100000143051147,35.125,-26.25,0.25,8.0625,-40.375,-17.375,-0.6673480868339539,-0.7077527642250061,-0.15118174254894257,-0.17571750283241272,65049,957,1,-0.25,10.119999885559082,-0.5600000023841858,17.9375,15.75,-31.96875,-0.5625,-36.5,-26.0625,-0.7096511125564575,-0.645381510257721,0.20263539254665375,0.19702018797397614,10671,957
0,0.47999998927116394,8.930000305175781,-1.159999966621399,34.5,-42.1875,0,8.0625,-40.375,-17.375,-0.665778398513794,-0.7103345394134521,-0.14935457706451416,-0.17279231548309326,65059,958,1,-0.7400000095367432,9.90999984741211,-0.6299999952316284,16.1875,13.75,-30.3125,-0.5625,-36.5,-26.0625,-0.708503007888794,-0.6471010446548462,0.2003803700208664,0.197816863656044,10678,958
0,0.7599999904632568,9.079999923706055,-0.8700000047683716,33.5625,-50.4375,-2,8.0625,-42.5625,-15.75,-0.6644484996795654,-0.71291184425354,-0.147099107503891,-0.16919448971748352,65068,959,1,-0.9399999976158142,9.520000457763672,-0.6299999952316284,16,0.8125,-25.9375,0.5,-29.1875,-24.375,-0.7072123289108276,-0.6484966278076172,0.19921816885471344,0.19903506338596344,10688,959
0,1.1399999856948853,9.300000190734863,-0.75,32.5,-51.625,-4.6875,8.0625,-42.5625,-15.75,-0.6631724834442139,-0.7154206037521362,-0.1449640691280365,-0.16541163623332977,65078,960,1,-0.7200000286102295,8.890000343322754,-0.47999998927116394,15.03125,-12.03125,-20.1875,0.5,-29.1875,-24.375,-0.7056465148925781,-0.6496147513389587,0.19946828484535217,0.20068901777267456,10701,960
0,1.2899999618530273,9.470000267028809,-0.7699999809265137,31.75,-46.3125,-6,8.0625,-42.5625,-15.75,-0.6619037389755249,-0.7177489995956421,-0.1431836038827896,-0.16192075610160828,65089,961,1,-0.25,11,0.5299999713897705,14.0625,-24.875,-14.4375,0.5,-29.1875,-24.375,-0.7042173147201538,-0.650262713432312,0.20037661492824554,0.20269593596458435,10711,961
0,0.9100000262260437,9.369999885559082,-0.699999988079071,31.5625,-37.625,-6,8.0625,-42.5625,-15.75,-0.6605194807052612,-0.7199674248695374,-0.14184506237506866,-0.1588737964630127,65098,962,1,-0.10000000149011612,10.949999809265137,0.3700000047683716,-4.5625,-21.90625,-19.0,0.5,-29.1875,-24.375,-0.7039673328399658,-0.6497690677642822,0.20043599605560303,0.20507457852363586,10721,962
0,0.47999998927116394,9.109999656677246,-0.6100000143051147,32,-30.25,-6,8.0625,-42.5625,-15.75,-0.6590168476104736,-0.7220681309700012,-0.1409955471754074,-0.1563158482313156,65109,963,1,-0.12999999523162842,10.869999885559082,0.5,-23.1875,-18.9375,-23.5625,0.5,-29.1875,-24.375,-0.7045182585716248,-0.6484277844429016,0.19988714158535004,0.20794366300106049,10728,963
0,0.27000001072883606,8.9399995803833,-0.4399999976158142,33.0625,-26.9375,-6.75,9.5625,-43.375,-15,-0.6590168476104736,-0.7220681309700012,-0.1409955471754074,-0.1563158482313156,65118,964,1,0.2199999988079071,10.319999694824219,0.6399999856948853,-28.75,-23.5,-27.0625,1.5625,-40.1875,-22.75,-0.7051981687545776,-0.646787703037262,0.19927921891212463,0.21130309998989105,10738,964
0,0.15000000596046448,9.149999618530273,-0.3799999952316284,34.1875,-26.0625,-7.9375,9.5625,-43.375,-15,-0.6557060480117798,-0.7263243198394775,-0.13983269035816193,-0.1514904946088791,65128,965,1,0.23000000417232513,10.210000038146973,0.6100000143051147,-27.125,-42.1875,-33.125,1.5625,-40.1875,-22.75,-0.7056873440742493,-0.6450185179710388,0.19903533160686493,0.21527065336704254,10751,965
0,0.05000000074505806,9.390000343322754,-0.44999998807907104,35.5625,-27.8125,-8.75,9.5625,-43.375,-15,-0.6539680361747742,-0.7285503149032593,-0.13921615481376648,-0.14885936677455902,65138,966,1,0.2800000011920929,10.380000114440918,0.8999999761581421,-29.5,-48.0625,-37.625,1.5625,-40.1875,-22.75,-0.7058153748512268,-0.6431928873062134,0.19928114116191864,0.22003324329853058,10761,966
0,-0.07000000029802322,9.539999961853027,-0.4699999988079071,36.5,-32.1875,-8.5625,9.5625,-43.375,-15,-0.6522249579429626,-0.7308386564254761,-0.1384284347295761,-0.1459968239068985,65148,967,1,0.5099999904632568,10.199999809265137,1.2599999904632568,-31.03125,-49.9375,-38.71875,1.5625,-40.1875,-22.75,-0.7059205770492554,-0.6411634087562561,0.1995205283164978,0.225337952375412,10771,967
0,-0.15000000596046448,9.529999732971191,-0.5699999928474426,36.5625,-37.75,-8.625,9.5625,-43.375,-15,-0.6504793763160706,-0.7332466244697571,-0.13733495771884918,-0.1427062749862671,65159,968,1,0.27000001072883606,9.430000305175781,1.5299999713897705,-32.5625,-51.8125,-39.8125,1.5625,-40.1875,-22.75,-0.7060624361038208,-0.6388619542121887,0.1998312920331955,0.23108163475990295,10778,968
0,0.38999998569488525,9.3100004196167,-0.7200000286102295,37.125,-43.125,-8.9375,8.0625,-42.5625,-14.5,-0.6504793763160706,-0.7332466244697571,-0.13733495771884918,-0.1427062749862671,65168,969,1,0.1899999976158142,9,1.3799999952316284,-26.9375,-59.9375,-40,4.1875,-38.25,-24.875,-0.7056748270988464,-0.6367674469947815,0.2007407397031784,0.2371780276298523,10788,969
0,0.7300000190734863,9.279999732971191,-0.7599999904632568,37.5625,-44.1875,-9.5,8.0625,-42.5625,-14.5,-0.6485099196434021,-0.7354255318641663,-0.1373925507068634,-0.14038331806659698,65178,970,1,0.25,8.760000228881836,1.2699999809265137,-9.875,-69.15625,-38.53125,4.1875,-38.25,-24.875,-0.7044661641120911,-0.6351914405822754,0.202514186501503,0.24340765178203583,10801,970
0,0.8199999928474426,9.270000457763672,-1.1100000143051147,37.625,-40.875,-10.0625,8.0625,-42.5625,-14.5,-0.6450240612030029,-0.7403005957603455,-0.1348275989294052,-0.13311859965324402,65188,971,1,0.15000000596046448,8.420000076293945,1.090000033378601,7.1875,-78.375,-37.0625,4.1875,-38.25,-24.875,-0.7019539475440979,-0.6346332430839539,0.20531892776489258,0.24969077110290527,10811,971
0,0.7400000095367432,9.279999732971191,-1.2999999523162842,38.25,-35.8125,-10.5625,8.0625,-42.5625,-14.5,-0.643127977848053,-0.7426764369010925,-0.13397228717803955,-0.12988291680812836,65198,972,1,0.46000000834465027,10.199999809265137,1.1299999952316284,16.6875,-81.78125,-32.84375,4.1875,-38.25,-24.875,-0.698320209980011,-0.6349641680717468,0.2090505063533783,0.25586560368537903,10821,972
0,0.4300000071525574,9.050000190734863,-1.659999966621399,38.5,-32.625,-10.8125,8.0625,-42.5625,-14.5,-0.6412174701690674,-0.7449743747711182,-0.13329707086086273,-0.12682752311229706,65209,973,1,0.46000000834465027,10.6899995803833,0.9399999976158142,26.1875,-85.1875,-28.625,4.1875,-38.25,-24.875,-0.6947544813156128,-0.6351848840713501,0.2131320834159851,0.26159340143203735,10828,973
0,0.3499999940395355,8.960000038146973,-1.8700000047683716,38.3125,-31.3125,-11.9375,7.375,-40.75,-13.6875,-0.6412174701690674,-0.7449743747711182,-0.13329707086086273,-0.12682752311229706,65218,974,1,0.550000011920929,10.600000381469727,0.7099999785423279,17.25,-82.5625,-22.3125,3.0625,-34.25,-26.0625,-0.6918247938156128,-0.6347576379776001,0.21716035902500153,0.2670254409313202,10838,974
0,0.36000001430511475,8.84000015258789,-2,37.5625,-31.5,-13.75,7.375,-40.75,-13.6875,-0.6392104029655457,-0.7471798062324524,-0.13317646086215973,-0.12408237904310226,65228,975,1,0.6800000071525574,9.609999656677246,0.11999999731779099,5.375,-78.6875,-14.625,3.0625,-34.25,-26.0625,-0.6894584894180298,-0.6337329745292664,0.2211931198835373,0.2722189128398895,10851,975
0,0.4300000071525574,8.819999694824219,-2.1700000762939453,36.625,-32.25,-15.125,7.375,-40.75,-13.6875,-0.6355615854263306,-0.7514678239822388,-0.13232474029064178,-0.1176762506365776,65238,976,1,0.5799999833106995,9.25,-0.33000001311302185,7.3125,-73.875,-14.0625,3.0625,-34.25,-26.0625,-0.6873200535774231,-0.632510244846344,0.22509868443012238,0.27722296118736267,10861,976
0,0.46000000834465027,9.180000305175781,-2.4100000858306885,36.125,-31.4375,-15.9375,7.375,-40.75,-13.6875,-0.6337452530860901,-0.7535605430603027,-0.13202263414859772,-0.11438299715518951,65248,977,1,0.33000001311302185,9.369999885559082,-0.41999998688697815,8.28125,-70.34375,-14.875,3.0625,-34.25,-26.0625,-0.6851914525032043,-0.6314796805381775,0.2287633717060089,0.28180375695228577,10871,977
